Weapon Class,Weapon,Base,1h R1 1,1h R1 2,1h R1 3,1h R1 4,1h R1 5,1h R1 6,1h R2 1,1h R2 2,1h Charged R2 1,1h Charged R2 2,1h Running R1,1h Running R2,1h Rolling R1,1h Backstep R1,1h Jumping R1,1h Jumping R2,1h Guard Counter,2h R1 1,2h R1 2,2h R1 3,2h R1 4,2h R1 5,2h R1 6,2h R2 1,2h R2 2,2h Charged R2 1,2h Charged R2 2,2h Running R1,2h Running R2,2h Rolling R1,2h Backstep R1,2h Jumping R1,2h Jumping R2,2h Guard Counter,Offhand R1 1,Offhand R1 2,Offhand R1 3,Offhand R1 4,Offhand R1 5,Offhand R1 6,BS Whiff,Backstab,Riposte,Backstab (Small PvE),Riposte (Small PvE),Riposte (Large PvE),Shieldpoke,1h Charged R2 1 Feint,1h Charged R2 2 Feint,2h Charged R2 1 Feint,2h Charged R2 2 Feint,Paired L1 1,Paired L1 2,Paired L1 3,Paired L1 4,Paired L1 5,Paired L1 6,Paired Running L1,Paired Rolling L1,Paired Backstep L1,Paired Jumping L1,,Mounted R1 1,Mounted R1 2,Mounted R1 3,Mounted R2,Mounted R2 Charging,Mounted Charged R2,Mounted L1 1,Mounted L1 2,Mounted L1 3,Mounted L2,Mounted L2 Charging,Mounted Charged L2
Curved Greatsword,Freyja's Greatsword,5.5,185,185,185,200,,,200,200,600,200 + 400,185,200,185,185,185,400,600,240,240,240,260,,,220,220,660,220 + 440,240,220,240,240,240,400,600,185,185,185,200,,,100,0,0,0,0,0,,,,,,111 + 111,111 + 111,111 + 111,,,,111 + 111,111 + 111,111 + 111,240 + 240,,185,185,200,200,50,600,185,185,200,200,50,600
Curved Greatsword,Bloodhound's Fang,5.5,185,185,185,200,,,200,200,600,200 + 400,185,200,185,185,185,400,600,240,240,240,260,,,220,220,660,220 + 440,240,220,240,240,240,400,600,185,185,185,200,,,100,0,0,0,0,0,,,,,,111 + 111,111 + 111,111 + 111,,,,111 + 111,111 + 111,111 + 111,240 + 240,,185,185,200,200,50,600,185,185,200,200,50,600
Curved Greatsword,Onyx Lord's Greatsword,5.5,185,185,185,200,,,200,200,600,200 + 400,185,200,185,185,185,400,600,240,240,240,260,,,220,220,660,220 + 440,240,220,240,240,240,400,600,185,185,185,200,,,100,0,0,0,0,0,,,,,,111 + 111,111 + 111,111 + 111,,,,111 + 111,111 + 111,111 + 111,240 + 240,,185,185,200,200,50,600,185,185,200,200,50,600
Curved Greatsword,Zamor Curved Sword,5.5,185,185,185,200,,,200,200,600,200 + 400,185,200,185,185,185,400,600,240,240,240,260,,,220,220,660,220 + 440,240,220,240,240,240,400,600,185,185,185,200,,,100,0,0,0,0,0,,,,,,111 + 111,111 + 111,111 + 111,,,,111 + 111,111 + 111,111 + 111,240 + 240,,185,185,200,200,50,600,185,185,200,200,50,600
Curved Greatsword,Magma Wyrm's Scalesword,5.5,185,185,185,200,,,200,200,600,200 + 400,185,200,185,185,185,400,600,240,240,240,260,,,220,220,660,660,240,220,240,240,240,440,600,185,185,185,200,,,100,0,0,0,0,0,,,,,,111 + 111,111 + 111,111 + 111,,,,111 + 111,111 + 111,111 + 111,240 + 240,,185,185,200,200,50,600,185,185,200,200,50,600
Curved Greatsword,Horned Warrior's Greatsword,5.5,185,185,185,200,,,200,200,600,200 + 400,185,200,185,185,185,400,600,240,240,240,260,,,220,220,660,220 + 440,240,220,240,240,240,400,600,185,185,185,200,,,100,0,0,0,0,0,,,,,,111 + 111,111 + 111,111 + 111,,,,111 + 111,111 + 111,111 + 111,240 + 240,,185,185,200,200,50,600,185,185,200,200,50,600
Curved Greatsword,Morgott's Cursed Sword,5.5,185,185,185,200,,,200,200,600,200 + 400,185,200,185,185,185,400,600,240,240,240,260,,,220,220,660,220 + 440,240,220,240,240,240,400,600,185,185,185,200,,,100,0,0,0,0,0,,,,,,111 + 111,111 + 111,111 + 111,,,,111 + 111,111 + 111,111 + 111,240 + 240,,185,185,200,200,50,600,185,185,200,200,50,600
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Backhand Blade,Backhand Blade,5,100,100,100,100,100,200,200,200,600,200 + 400,100,100 + 100,100,100,150,400,200 + 400,60 + 60,60 + 60,60 + 60,120,60 + 60,120 + 120,120 + 120,120 + 120,330 + 330,220 + 220 + 220,60 + 60,60 + 60 + 60 + 60,60 + 60,60 + 60,90 + 90,220 + 220,165 + 165 + 165 + 100,100,100,100,100,100,200,0,0,0,0,0,0,,,,,,60 + 60,60 + 60,60 + 60,120,60 + 60,120 + 120,60 + 60,60 + 60,60 + 60,220 + 220,,100,100,200,200,50,600,100,100,200,200,50,600
Backhand Blade,Smithscript Cirque,5,100,100,100,100,100,200,100,100,150,150,100,100,100,100,150,100,150,60 + 60,60 + 60,60 + 60,120,60 + 60,120 + 120,55 + 55,55 + 55,80 + 80,80 + 80,60 + 60,55 + 55,60 + 60,60 + 60,90 + 90,55 + 55,80 + 80,100,100,100,100,100,200,0,0,0,0,0,0,,100,100,55 + 55,55 + 55,60 + 60,60 + 60,60 + 60,120,60 + 60,120 + 120,60 + 60,60 + 60,60 + 60,220 + 220,,100,100,200,100,,150,100,100,200,100,,150
Backhand Blade,Curseblade's Cirque,5,100,100,100,100,100,200,200,200,600,200 + 400,100,100 + 100,100,100,150,400,200 + 400,60 + 60,60 + 60,60 + 60,120,60 + 60,120 + 120,120 + 120,120 + 120,330 + 330,220 + 220 + 220,60 + 60,60 + 60 + 60 + 60,60 + 60,60 + 60,90 + 90,220 + 220,165 + 165 + 165 + 100,100,100,100,100,100,200,0,0,0,0,0,0,,,,,,60 + 60,60 + 60,60 + 60,120,60 + 60,120 + 120,60 + 60,60 + 60,60 + 60,220 + 220,,100,100,200,200,50,600,100,100,200,200,50,600
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Katana,Uchigatana,5,100,100,100,100,200,,200,200,600,600,100,200,100,100,150,400,600,130,130,130,130,260,,220,220,660,660,130,220,130,130,195,440,660,100,100,100,100,200,,100,0,0,0,0,0,,,,,,40 + 80,40 + 80,40 + 80,100 + 100,,,40 + 80,60 + 60,40 + 80,150 + 150,,100,100,200,200,50,600,100,100,200,200,50,600
Katana,Nagakiba,5,100,100,100,100,200,,200,200,600,600,100,200,100,100,150,400,600,130,130,130,130,260,,220,220,660,660,130,220,130,130,195,440,660,100,100,100,100,200,,100,0,0,0,0,0,,,,,,40 + 80,40 + 80,40 + 80,100 + 100,,,40 + 80,60 + 60,40 + 80,150 + 150,,100,100,200,200,50,600,100,100,200,200,50,600
Katana,Serpentbone Blade,5,100,100,100,100,200,,80 + 120,80 + 120,200 + 400,200 + 400,100,200,100,100,150,400,600,130,130,130,130,260,,80 + 140,80 + 140,220 + 440,220 + 440,130,220,130,130,195,440,660,100,100,100,100,200,,100,0,0,0,0,0,,,,,,40 + 80,40 + 80,40 + 80,100 + 100,,,40 + 80,60 + 60,40 + 80,150 + 150,,100,100,200,200,50,600,100,100,200,200,50,600
Katana,Meteoric Ore Blade,5,100,100,100,100,200,,200,200,600,600,100,200,100,100,150,400,600,130,130,130,130,260,,220,220,660,660,130,220,130,130,195,440,660,100,100,100,100,200,,100,0,0,0,0,0,,,,,,40 + 80,40 + 80,40 + 80,100 + 100,,,40 + 80,60 + 60,40 + 80,150 + 150,,100,100,200,200,50,600,100,100,200,200,50,600
Katana,Moonveil,5,100,100,100,100,200,,200,200,600,600,100,200,100,100,150,400,600,130,130,130,130,260,,220,220,660,660,130,220,130,130,195,440,660,100,100,100,100,200,,100,0,0,0,0,0,,,,,,40 + 80,40 + 80,40 + 80,100 + 100,,,40 + 80,60 + 60,40 + 80,150 + 150,,100,100,200,200,50,600,100,100,200,200,50,600
Katana,Sword of Night,5,100,100,100,100,200,,80 + 120,80 + 120,200 + 400,200 + 400,100,200,100,100,150,400,600,130,130,130,130,260,,80 + 140,80 + 140,220 + 440,220 + 440,130,220,130,130,195,440,660,100,100,100,100,200,,100,0,0,0,0,0,,,,,,40 + 80,40 + 80,40 + 80,100 + 100,,,40 + 80,60 + 60,40 + 80,150 + 150,,100,100,200,200,50,600,100,100,200,200,50,600
Katana,Rivers of Blood,5,100,100,100,100,200,,200,200,600,600,100,200,100,100,150,400,600,130,130,130,130,260,,220,220,660,660,130,220,130,130,195,440,660,100,100,100,100,200,,100,0,0,0,0,0,,,,,,40 + 80,40 + 80,40 + 80,100 + 100,,,40 + 80,60 + 60,40 + 80,150 + 150,,100,100,200,200,50,600,100,100,200,200,50,600
Katana,Dragonscale Blade,5,100,100,100,100,200,,200,200,600,600,100,200,100,100,150,400,600,130,130,130,130,260,,220,220,660,660,130,220,130,130,195,440,660,100,100,100,100,200,,100,0,0,0,0,0,,,,,,40 + 80,40 + 80,40 + 80,100 + 100,,,40 + 80,60 + 60,40 + 80,150 + 150,,100,100,200,200,50,600,100,100,200,200,50,600
Katana,Star-Lined Sword,5,100,100,100,100,200,,200,200,600,600,100,200,100,100,150,400,600,130,130,130,130,260,,220,220,660,660,130,220,130,130,195,440,660,100,100,100,100,200,,100,0,0,0,0,0,,,,,,40 + 80,40 + 80,40 + 80,100 + 100,,,40 + 80,60 + 60,40 + 80,150 + 150,,100,100,200,200,50,600,100,100,200,200,50,600
Katana,Hand of Malenia,5,100,100,100,100,200,,200,200,600,600,100,200,100,100,150,400,600,130,130,130,130,260,,220,220,660,660,130,220,130,130,195,440,660,100,100,100,100,200,,100,0,0,0,0,0,,,,,,40 + 80,40 + 80,40 + 80,100 + 100,,,40 + 80,60 + 60,40 + 80,150 + 150,,100,100,200,200,50,600,100,100,200,200,50,600
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Great Katana,Great Katana,5.5,185,185,185,200,,,200,200,600,600,185,200,185,185,185,400,600,240,240,240,260,,,220,220,660,660,240,220,240,240,240,440,660,185,185,185,200,,,0,0,0,0,0,0,,200,200,220,220,111 + 111,111 + 111,120 + 120,,,,111 + 111,111 + 111,111 + 111,240 + 240,,185,185,185,200,50,600,185,185,185,200,50,600
Great Katana,Dragon-Hunter's Great Katana,5.5,185,185,185,200,,,200,200,600,600,185,200,185,185,185,400,600,240,240,240,260,,,220,220,660,660,240,220,240,240,240,440,660,185,185,185,200,,,0,0,0,0,0,0,,200,200,220,220,111 + 111,111 + 111,120 + 120,,,,111 + 111,111 + 111,111 + 111,240 + 240,,185,185,185,200,50,600,185,185,185,200,50,600
Great Katana,Rakshasa's Great Katana,5.5,185,185,185,200,,,200,200,600,600,185,200,185,185,185,400,600,240,240,240,260,,,220,220,660,660,240,220,240,240,240,440,660,185,185,185,200,,,0,0,0,0,0,0,,200,200,220,220,111 + 111,111 + 111,120 + 120,,,,111 + 111,111 + 111,111 + 111,240 + 240,,185,185,185,200,50,600,185,185,185,200,50,600
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twinblade,Twinblade,5,100,100,100,100,200,,200,200,600,600,100,50 + 150,100,100,150,400,600,40 + 70,40 + 70,130,40 + 70,40 + 40 + 140,,60 + 160,30 + 30 + 160,60 + 60 + 60 + 480,60 + 60 + 60 + 480,40 + 70,55 + 165,40 + 70,130,65 + 100,400,110 + 550,100,100,100,100,200,,100,0,0,0,0,0,,,,,,60 + 60,60 + 60,120 + 120,,,,60 + 60,60 + 60,60 + 60,50 + 50 + 100 + 100,,100,100,200,200,30,600,100,100,100,200,30,600
Twinblade,Twinned Knight Swords,5,100,100,100,100,200,,200,200,600,600,100,50 + 150,100,100,150,400,600,40 + 70,40 + 70,130,40 + 70,40 + 40 + 140,,60 + 160,30 + 30 + 160,60 + 60 + 60 + 480,60 + 60 + 60 + 480,40 + 70,55 + 165,40 + 70,130,65 + 100,400,110 + 550,100,100,100,100,200,,100,0,0,0,0,0,,,,,,60 + 60,60 + 60,120 + 120,,,,60 + 60,60 + 60,60 + 60,50 + 50 + 100 + 100,,100,100,200,200,30,600,100,100,100,200,30,600
Twinblade,Black Steel Twinblade,5,100,100,100,100,200,,200,200,600,600,100,50 + 150,100,100,150,400,600,40 + 70,40 + 70,130,40 + 70,40 + 40 + 140,,220,60 + 160,60 + 60 + 60 + 480,60 + 60 + 60 + 480,40 + 70,40 + 40 + 40 + 120,40 + 70,130,65 + 100,400,110 + 550,100,100,100,100,200,,100,0,0,0,0,0,,,,,,60 + 60,60 + 60,120 + 120,,,,60 + 60,60 + 60,60 + 60,50 + 50 + 100 + 100,,100,100,200,200,30,600,100,100,100,200,30,600
Twinblade,Godskin Peeler,5,100,100,100,100,200,,200,200,600,600,100,50 + 150,100,100,150,400,600,40 + 70,40 + 70,130,40 + 70,40 + 40 + 140,,220,60 + 160,60 + 60 + 60 + 480,60 + 60 + 60 + 480,40 + 70,40 + 40 + 40 + 120,40 + 70,130,65 + 100,400,110 + 550,100,100,100,100,200,,100,0,0,0,0,0,,,,,,60 + 60,60 + 60,120 + 120,,,,60 + 60,60 + 60,60 + 60,50 + 50 + 100 + 100,,100,100,200,200,30,600,100,100,100,200,30,600
Twinblade,Gargoyle's Twinblade,5,100,100,100,100,200,,200,200,600,600,100,50 + 150,100,100,150,400,600,40 + 70,40 + 70,130,40 + 70,40 + 40 + 140,,60 + 160,30 + 30 + 160,60 + 60 + 60 + 480,60 + 60 + 60 + 480,40 + 70,55 + 165,40 + 70,130,65 + 100,400,110 + 550,100,100,100,100,200,,100,0,0,0,0,0,,,,,,60 + 60,60 + 60,120 + 120,,,,60 + 60,60 + 60,60 + 60,50 + 50 + 100 + 100,,100,100,200,200,30,600,100,100,100,200,30,600
Twinblade,Gargoyle's Black Blades,5,100,100,100,100,200,,200,200,600,600,100,50 + 150,100,100,150,400,600,40 + 70,40 + 70,130,40 + 70,40 + 40 + 140,,60 + 160,30 + 30 + 160,60 + 60 + 60 + 480,60 + 60 + 60 + 480,40 + 70,55 + 165,40 + 70,130,65 + 100,400,110 + 550,100,100,100,100,200,,100,0,0,0,0,0,,,,,,60 + 60,60 + 60,120 + 120,,,,60 + 60,60 + 60,60 + 60,50 + 50 + 100 + 100,,100,100,200,200,30,600,100,100,100,200,30,600
Twinblade,Eleonora's Poleblade,5,100,100,100,100,200,,80 + 120,200,60 + 60 + 60 + 420,60 + 60 + 520,100,50 + 150,100,100,150,400,600,40 + 70,40 + 70,130,40 + 70,40 + 40 + 140,,60 + 160,220,60 + 60 + 60 + 60 + 420,60 + 60 + 540,40 + 70,55 + 165,40 + 70,130,65 + 100,400,110 + 550,100,100,100,100,200,,100,0,0,0,0,0,,,,,,60 + 60,60 + 60,120 + 120,,,,60 + 60,60 + 60,60 + 60,50 + 50 + 100 + 100,,100,100,200,200,30,600,100,100,100,200,30,600
Twinblade,Euporia,5,100,100,100,100,200,,200,200,600,600,100,50 + 150,100,100,150,400,600,40 + 70,40 + 70,130,40 + 70,40 + 40 + 140,,60 + 160,30 + 30 + 160,60 + 60 + 60 + 480,60 + 60 + 60 + 480,40 + 70,55 + 165,40 + 70,130,65 + 100,400,110 + 550,100,100,100,100,200,,100,0,0,0,0,0,,,,,,60 + 60,60 + 60,120 + 120,,,,60 + 60,60 + 60,60 + 60,50 + 50 + 100 + 100,,100,100,200,200,30,600,100,100,100,200,30,600
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Axe,Hand Axe,5,100,100,100,100,200,,200,200,600,600,100,200,100,100,150,400,600,130,130,130,130,260,,220,220,660,660,130,220,130,130,195,440,660,100,100,100,100,200,,100,0,0,0,0,0,,,,,,60 + 60,60 + 60,60 + 60,40 + 100 + 100,,,60 + 60,60 + 60,60 + 60,150 + 150,,100,100,200,200,50,600,100,100,200,200,50,600
Axe,Forked Hatchet,5,100,100,100,100,200,,200,200,600,600,100,200,100,100,150,400,600,130,130,130,130,260,,220,220,660,660,130,220,130,130,195,440,660,100,100,100,100,200,,100,0,0,0,0,0,,,,,,60 + 60,60 + 60,60 + 60,40 + 100 + 100,,,60 + 60,60 + 60,60 + 60,150 + 150,,100,100,200,200,50,600,100,100,200,200,50,600
Axe,Forked-Tongue Hatchet,5,100,100,100,100,200,,200,200,600,600,100,200,100,100,150,400,600,130,130,130,130,260,,220,220,660,660,130,220,130,130,195,440,660,100,100,100,100,200,,100,0,0,0,0,0,,,,,,60 + 60,60 + 60,60 + 60,40 + 100 + 100,,,60 + 60,60 + 60,60 + 60,150 + 150,,100,100,200,200,50,600,100,100,200,200,50,600
Axe,Battle Axe,5,100,100,100,100,200,,200,200,600,600,100,200,100,100,150,400,600,130,130,130,130,260,,220,220,660,660,130,220,130,130,195,440,660,100,100,100,100,200,,100,0,0,0,0,0,,,,,,60 + 60,60 + 60,60 + 60,40 + 100 + 100,,,60 + 60,60 + 60,60 + 60,150 + 150,,100,100,200,200,50,600,100,100,200,200,50,600
Axe,Messmer Soldier's Axe,5,100,100,100,100,200,,200,200,600,100 + 500,100,200,100,100,150,400,600,130,130,130,130,260,,220,220,660,110 + 550,130,220,130,130,195,440,660,100,100,100,100,200,,100,0,0,0,0,0,,,,,,60 + 60,60 + 60,60 + 60,40 + 100 + 100,,,60 + 60,60 + 60,60 + 60,150 + 150,,100,100,200,200,50,600,100,100,200,200,50,600
Axe,Warped Axe,5,100,100,100,100,200,,200,200,600,100 + 500,100,200,100,100,150,400,600,130,130,130,130,260,,220,220,660,110 + 550,130,220,130,130,195,440,660,100,100,100,100,200,,100,0,0,0,0,0,,,,,,60 + 60,60 + 60,60 + 60,40 + 100 + 100,,,60 + 60,60 + 60,60 + 60,150 + 150,,100,100,200,200,50,600,100,100,200,200,50,600
Axe,Jawbone Axe,5,100,100,100,100,200,,200,200,600,600,100,200,100,100,150,400,600,130,130,130,130,260,,220,220,660,660,130,220,130,130,195,440,660,100,100,100,100,200,,100,0,0,0,0,0,,,,,,60 + 60,60 + 60,60 + 60,40 + 100 + 100,,,60 + 60,60 + 60,60 + 60,150 + 150,,100,100,200,200,50,600,100,100,200,200,50,600
Axe,Iron Cleaver,5,100,100,100,100,200,,200,200,500,600,100,200,100,100,150,400,600,130,130,130,130,260,,220,220,660,660,130,220,130,130,195,440,660,100,100,100,100,200,,100,0,0,0,0,0,,,,,,60 + 60,60 + 60,60 + 60,40 + 100 + 100,,,60 + 60,60 + 60,60 + 60,150 + 150,,100,100,200,200,50,600,100,100,200,200,50,600
Axe,Highland Axe,5,100,100,100,100,200,,200,200,600,600,100,200,100,100,150,400,600,130,130,130,130,260,,220,220,660,660,130,220,130,130,195,440,660,100,100,100,100,200,,100,0,0,0,0,0,,,,,,60 + 60,60 + 60,60 + 60,40 + 100 + 100,,,60 + 60,60 + 60,60 + 60,150 + 150,,100,100,200,200,50,600,100,100,200,200,50,600
Axe,Smithscript Axe,5,100,100,100,100,200,,100 (100 Far),,150 (150 Far),,100,200,100,100,150,100 (100 Far),600,130,130,130,130,260,,110 (110 Far),,160 (160 Far),,130,220,130,130,195,110 (110 Far),660,100,100,100,100,200,,100,0,0,0,0,0,,,,,,60 + 60,60 + 60,60 + 60,40 + 100 + 100,,,60 + 60,60 + 60,60 + 60,150 + 150,,100,100,200,200,50,600,100,100,200,200,50,600
Axe,Celebrant's Cleaver,5,100,100,100,100,200,,200,200,500,600,100,200,100,100,150,400,600,130,130,130,130,260,,220,220,660,660,130,220,130,130,195,440,660,100,100,100,100,200,,100,0,0,0,0,0,,,,,,60 + 60,60 + 60,60 + 60,40 + 100 + 100,,,60 + 60,60 + 60,60 + 60,150 + 150,,100,100,200,200,50,600,100,100,200,200,50,600
Axe,Sacrificial Axe,5,100,100,100,100,200,,200,200,600,600,100,200,100,100,150,400,600,130,130,130,130,260,,220,220,660,660,130,220,130,130,195,440,660,100,100,100,100,200,,100,0,0,0,0,0,,,,,,60 + 60,60 + 60,60 + 60,40 + 100 + 100,,,60 + 60,60 + 60,60 + 60,150 + 150,,100,100,200,200,50,600,100,100,200,200,50,600
Axe,Icerind Hatchet,5,100,100,100,100,200,,200,200,600,600,100,200,100,100,150,400,600,130,130,130,130,260,,220,220,660,660,130,220,130,130,195,440,660,100,100,100,100,200,,100,0,0,0,0,0,,,,,,60 + 60,60 + 60,60 + 60,40 + 100 + 100,,,60 + 60,60 + 60,60 + 60,150 + 150,,100,100,200,200,50,600,100,100,200,200,50,600
Axe,Ripple Blade,5,100,100,100,100,200,,200,200,600,100 + 500,100,200,100,100,150,400,600,130,130,130,130,260,,220,220,660,110 + 550,130,220,130,130,195,440,660,100,100,100,100,200,,100,0,0,0,0,0,,,,,,60 + 60,60 + 60,60 + 60,40 + 100 + 100,,,60 + 60,60 + 60,60 + 60,150 + 150,,100,100,200,200,50,600,100,100,200,200,50,600
Axe,Stormhawk Axe,5,100,100,100,100,200,,200,200,600,600,100,200,100,100,150,400,600,130,130,130,130,260,,220,220,660,660,130,220,130,130,195,440,660,100,100,100,100,200,,100,0,0,0,0,0,,,,,,60 + 60,60 + 60,60 + 60,40 + 100 + 100,,,60 + 60,60 + 60,60 + 60,150 + 150,,100,100,200,200,50,600,100,100,200,200,50,600
Axe,Rosus' Axe,5,100,100,100,100,200,,200,200,600,600,100,200,100,100,150,400,600,130,130,130,130,260,,220,220,660,660,130,220,130,130,195,440,660,100,100,100,100,200,,100,0,0,0,0,0,,,,,,60 + 60,60 + 60,60 + 60,40 + 100 + 100,,,60 + 60,60 + 60,60 + 60,150 + 150,,100,100,200,200,50,600,100,100,200,200,50,600
Axe,Death Knight's Twin Axes,5,100,100,100,100,200,,200,200,600,600,100,200,100,100,150,400,600,60 + 60,60 + 60,60 + 60,100 + 40 + 100,,,200,200,600,600,60 + 60,200,60 + 60,60 + 60,150 + 150,440,660,100,100,100,100,200,,100,0,0,0,0,0,,,,,,60 + 60,60 + 60,60 + 60,40 + 100 + 100,,,60 + 60,60 + 60,60 + 60,150 + 150,,100,100,200,200,50,600,100,100,200,200,50,600
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greataxe,Greataxe,5.5,185,185,185,200,,,240,240,600,600,185,200,185,185,185,400,600,240,240,240,260,,,264,264,660,660,240,220,240,240,240,440,660,185,185,185,200,,,100,0,0,0,0,0,,,,,,111 + 111,111 + 111,120 + 120,,,,111 + 111,111 + 111,111 + 111,240 + 240,,185,185,200,200,50,600,185,185,200,200,50,600
Greataxe,Crescent Moon Axe,5.5,185,185,185,200,,,240,240,600,600,185,200,185,185,185,400,600,240,240,240,260,,,264,264,660,660,240,220,240,240,240,440,660,185,185,185,200,,,100,0,0,0,0,0,,,,,,111 + 111,111 + 111,120 + 120,,,,111 + 111,111 + 111,111 + 111,240 + 240,,185,185,200,200,50,600,185,185,200,200,50,600
Greataxe,Longhaft Axe,5.5,185,185,185,200,,,240,240,600,600,185,200,185,185,185,400,600,240,240,240,260,,,264,264,660,660,240,220,240,240,240,440,660,185,185,185,200,,,100,0,0,0,0,0,,,,,,111 + 111,111 + 111,120 + 120,,,,111 + 111,111 + 111,111 + 111,240 + 240,,185,185,200,200,50,600,185,185,200,200,50,600
Greataxe,Executioner's Greataxe,5.5,185,185,185,200,,,240,240,600,600,185,200,185,185,185,400,600,240,240,240,260,,,264,264,660,660,240,220,240,240,240,440,660,185,185,185,200,,,100,0,0,0,0,0,,,,,,111 + 111,111 + 111,120 + 120,,,,111 + 111,111 + 111,111 + 111,240 + 240,,185,185,200,200,50,600,185,185,200,200,50,600
Greataxe,Great Omenkiller Cleaver,5.5,185,185,185,200,,,240,240,600,600,185,200,185,185,185,400,600,240,240,240,260,,,264,264,660,660,240,220,240,240,240,440,660,185,185,185,200,,,100,0,0,0,0,0,,,,,,111 + 111,111 + 111,120 + 120,,,,111 + 111,111 + 111,111 + 111,240 + 240,,185,185,200,200,50,600,185,185,200,200,50,600
Greataxe,Rusted Anchor,5.5,185,185,185,200,,,240,240,600,600,185,200,185,185,185,400,600,240,240,240,260,,,264,264,660,660,240,220,240,240,240,440,660,185,185,185,200,,,100,0,0,0,0,0,,,,,,111 + 111,111 + 111,120 + 120,,,,111 + 111,111 + 111,111 + 111,240 + 240,,185,185,200,200,50,600,185,185,200,200,50,600
Greataxe,Butchering Knife,5.5,185,185,185,200,,,240,240,600,600,185,200,185,185,185,400,600,240,240,240,260,,,264,264,660,660,240,220,240,240,240,440,660,185,185,185,200,,,100,0,0,0,0,0,,,,,,111 + 111,111 + 111,120 + 120,,,,111 + 111,111 + 111,111 + 111,240 + 240,,185,185,200,200,50,600,185,185,200,200,50,600
Greataxe,Bonny Butchering Knife,5.5,185,185,185,200,,,240,240,600,600,185,200,185,185,185,400,600,240,240,240,260,,,264,264,660,660,240,220,240,240,240,440,660,185,185,185,200,,,100,0,0,0,0,0,,,,,,111 + 111,111 + 111,120 + 120,,,,111 + 111,111 + 111,111 + 111,240 + 240,,185,185,200,200,50,600,185,185,200,200,50,600
Greataxe,Gargoyle's Great Axe,5.5,185,185,185,200,,,240,240,600,600,185,200,185,185,185,400,600,240,240,240,260,,,264,264,660,660,240,220,240,240,240,440,660,185,185,185,200,,,100,0,0,0,0,0,,,,,,111 + 111,111 + 111,120 + 120,,,,111 + 111,111 + 111,111 + 111,240 + 240,,185,185,200,200,50,600,185,185,200,200,50,600
Greataxe,Gargoyle's Black Axe,5.5,185,185,185,200,,,240,240,600,600,185,200,185,185,185,400,600,240,240,240,260,,,264,264,660,660,240,220,240,240,240,440,660,185,185,185,200,,,100,0,0,0,0,0,,,,,,111 + 111,111 + 111,120 + 120,,,,111 + 111,111 + 111,111 + 111,240 + 240,,185,185,200,200,50,600,185,185,200,200,50,600
Greataxe,Death Knight's Longhaft Axe,5.5,185,185,185,200,,,240,240,600,600,185,200,185,185,185,400,600,240,240,240,260,,,264,264,660,660,240,220,240,240,240,440,660,185,185,185,200,,,100,0,0,0,0,0,,,,,,111 + 111,111 + 111,120 + 120,,,,111 + 111,111 + 111,111 + 111,240 + 240,,185,185,200,200,50,600,185,185,200,200,50,600
Greataxe,Winged Greathorn,5.5,185,185,185,200,,,240,240,600,600,185,200,185,185,185,400,600,240,240,240,260,,,264,264,660,660,240,220,240,240,240,440,660,185,185,185,200,,,100,0,0,0,0,0,,,,,,111 + 111,111 + 111,120 + 120,,,,111 + 111,111 + 111,111 + 111,240 + 240,,185,185,200,200,50,600,185,185,200,200,50,600
Greataxe,Axe of Godrick,5.5,185,185,185,200,,,240,240,600,600,185,200,185,185,185,400,600,240,240,240,260,,,264,264,660,660,240,220,240,240,240,440,660,185,185,185,200,,,100,0,0,0,0,0,,,,,,111 + 111,111 + 111,120 + 120,,,,111 + 111,111 + 111,111 + 111,240 + 240,,185,185,200,200,50,600,185,185,200,200,50,600
Greataxe,Putrescence Cleaver,5.5,185,185,185,200,,,240,240,600,600,185,200,185,185,185,400,600,240,240,240,260,,,264,264,660,660,240,220,240,240,240,440,660,185,185,185,200,,,100,0,0,0,0,0,,,,,,111 + 111,111 + 111,120 + 120,,,,111 + 111,111 + 111,111 + 111,240 + 240,,185,185,200,200,50,600,185,185,200,200,50,600
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
